video_path,video_results
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a captivating scene featuring a spiral galaxy shining brilliantly in the night sky-0-657120914.mp4,0.22566598653793335
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a captivating scene featuring a spiral galaxy shining brilliantly in the night sky-1-657120915.mp4,0.2274112105369568
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a captivating scene featuring a spiral galaxy shining brilliantly in the night sky-2-657120916.mp4,0.2196415364742279
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a captivating scene featuring a spiral galaxy shining brilliantly in the night sky-3-657120917.mp4,0.21766585111618042
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a captivating scene featuring a spiral galaxy shining brilliantly in the night sky-4-657120918.mp4,0.22074168920516968
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a chair in a room next to some drawings-0-657120914.mp4,0.2923702001571655
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a chair in a room next to some drawings-1-657120915.mp4,0.3101975917816162
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a chair in a room next to some drawings-2-657120916.mp4,0.2981148362159729
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a chair in a room next to some drawings-3-657120917.mp4,0.3000730276107788
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a chair in a room next to some drawings-4-657120918.mp4,0.30066582560539246
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a close-up view of the flames of a fireplace-0-657120914.mp4,0.20465034246444702
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a close-up view of the flames of a fireplace-1-657120915.mp4,0.19589373469352722
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a close-up view of the flames of a fireplace-2-657120916.mp4,0.18254360556602478
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a close-up view of the flames of a fireplace-3-657120917.mp4,0.19127479195594788
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a close-up view of the flames of a fireplace-4-657120918.mp4,0.19501760601997375
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a farm in the middle of the day-0-657120914.mp4,0.14940901100635529
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a farm in the middle of the day-1-657120915.mp4,0.151217520236969
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a farm in the middle of the day-2-657120916.mp4,0.14883670210838318
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a farm in the middle of the day-3-657120917.mp4,0.14597593247890472
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a farm in the middle of the day-4-657120918.mp4,0.14390379190444946
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a flock of birds flying over a tree at sunset-0-657120914.mp4,0.2706744074821472
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a flock of birds flying over a tree at sunset-1-657120915.mp4,0.2457699030637741
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a flock of birds flying over a tree at sunset-2-657120916.mp4,0.2690567672252655
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a flock of birds flying over a tree at sunset-3-657120917.mp4,0.2700451910495758
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a flock of birds flying over a tree at sunset-4-657120918.mp4,0.2749124765396118
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy field that has trees in the grass-0-657120914.mp4,0.21418032050132751
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy field that has trees in the grass-1-657120915.mp4,0.21813499927520752
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy field that has trees in the grass-2-657120916.mp4,0.21440906822681427
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy field that has trees in the grass-3-657120917.mp4,0.2197863757610321
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy field that has trees in the grass-4-657120918.mp4,0.21088260412216187
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy landscape with trees and hills in the distance-0-657120914.mp4,0.2904186248779297
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy landscape with trees and hills in the distance-1-657120915.mp4,0.30145761370658875
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy landscape with trees and hills in the distance-2-657120916.mp4,0.29291287064552307
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy landscape with trees and hills in the distance-3-657120917.mp4,0.2803286910057068
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy landscape with trees and hills in the distance-4-657120918.mp4,0.2846117615699768
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy road with trees in the distance-0-657120914.mp4,0.2996551990509033
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy road with trees in the distance-1-657120915.mp4,0.29688525199890137
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy road with trees in the distance-2-657120916.mp4,0.29607880115509033
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy road with trees in the distance-3-657120917.mp4,0.29090064764022827
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a foggy road with trees in the distance-4-657120918.mp4,0.2928345799446106
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of hot air balloons flying over a field-0-657120914.mp4,0.2086315155029297
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of hot air balloons flying over a field-1-657120915.mp4,0.22804386913776398
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of hot air balloons flying over a field-2-657120916.mp4,0.23841828107833862
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of hot air balloons flying over a field-3-657120917.mp4,0.24017128348350525
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of hot air balloons flying over a field-4-657120918.mp4,0.23666170239448547
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of hot air balloons flying over a valley-0-657120914.mp4,0.2754634916782379
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of hot air balloons flying over a valley-1-657120915.mp4,0.2833139896392822
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of hot air balloons flying over a valley-2-657120916.mp4,0.2843245267868042
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of hot air balloons flying over a valley-3-657120917.mp4,0.28300589323043823
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of hot air balloons flying over a valley-4-657120918.mp4,0.2821037471294403
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of people standing on top of a green hill-0-657120914.mp4,0.1507505476474762
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of people standing on top of a green hill-1-657120915.mp4,0.13272646069526672
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of people standing on top of a green hill-2-657120916.mp4,0.12311149388551712
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of people standing on top of a green hill-3-657120917.mp4,0.140179842710495
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a group of people standing on top of a green hill-4-657120918.mp4,0.15995435416698456
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a hot-air balloon flying over a desert landscape-0-657120914.mp4,0.24959686398506165
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a hot-air balloon flying over a desert landscape-1-657120915.mp4,0.2618420422077179
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a hot-air balloon flying over a desert landscape-2-657120916.mp4,0.25924360752105713
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a hot-air balloon flying over a desert landscape-3-657120917.mp4,0.259610652923584
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a hot-air balloon flying over a desert landscape-4-657120918.mp4,0.2602284848690033
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a kitchen with a sink and a lot of glasses on the counter-0-657120914.mp4,0.25284940004348755
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a kitchen with a sink and a lot of glasses on the counter-1-657120915.mp4,0.25411152839660645
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a kitchen with a sink and a lot of glasses on the counter-2-657120916.mp4,0.25610822439193726
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a kitchen with a sink and a lot of glasses on the counter-3-657120917.mp4,0.25809964537620544
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a kitchen with a sink and a lot of glasses on the counter-4-657120918.mp4,0.2683078646659851
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a lake surrounded by mountains and flowers-0-657120914.mp4,0.24882759153842926
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a lake surrounded by mountains and flowers-1-657120915.mp4,0.2565411329269409
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a lake surrounded by mountains and flowers-2-657120916.mp4,0.2475186586380005
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a lake surrounded by mountains and flowers-3-657120917.mp4,0.22648769617080688
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a lake surrounded by mountains and flowers-4-657120918.mp4,0.24697557091712952
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large bonfire is burning in the night sky-0-657120914.mp4,0.21872478723526
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large bonfire is burning in the night sky-1-657120915.mp4,0.21496084332466125
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large bonfire is burning in the night sky-2-657120916.mp4,0.21251150965690613
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large bonfire is burning in the night sky-3-657120917.mp4,0.21762895584106445
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large bonfire is burning in the night sky-4-657120918.mp4,0.22710035741329193
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-0-657120914.mp4,0.18699096143245697
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-1-657120915.mp4,0.19442953169345856
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-2-657120916.mp4,0.19302865862846375
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-3-657120917.mp4,0.19451066851615906
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-4-657120918.mp4,0.19846373796463013
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-0-657120914.mp4,0.2622329294681549
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-1-657120915.mp4,0.26196688413619995
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-2-657120916.mp4,0.254209041595459
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-3-657120917.mp4,0.26007378101348877
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-4-657120918.mp4,0.2639212906360626
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-0-657120914.mp4,0.2897942066192627
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-1-657120915.mp4,0.3049818277359009
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-2-657120916.mp4,0.31275224685668945
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-3-657120917.mp4,0.3083048462867737
